"id_node","fraude"
"2458329","0"
"2459059","0"
"2459161","0"
"2460067","0"
"2460870","0"
"2461243","0"
"2461450","0"
"2462207","0"
"2462640","0"
"2462690","0"
"2462692","0"
"2462939","0"
"2463889","0"
"2464072","0"
"2464868","0"
"2464892","0"
"2465055","0"
"2465683","0"
"2465942","0"
"2466190","0"
"2466364","0"
"2466723","0"
"2467729","0"
"2467746","0"
"2467797","0"
"2468707","0"
"2468996","0"
"2469012","0"
"2469035","0"
"2469608","0"
"2470518","0"
"2471206","0"
"2471477","0"
"2471922","0"
"2472079","0"
"2472376","0"
"2472706","0"
"2473039","0"
"2473179","0"
"2473220","0"
"2474739","0"
"2474922","0"
"2475270","0"
"2475341","0"
"2475591","0"
"2476066","0"
"2476276","0"
"2476491","0"
"2477239","0"
"2477794","0"
"2478027","0"
"2478093","0"
"2478287","0"
"2478318","0"
"2479354","0"
"2479357","0"
"2479702","0"
"2479808","0"
"2480886","0"
"2480938","0"
"2481554","0"
"2481828","0"
"2482049","0"
"2482440","0"
"2483716","0"
"2484620","0"
"2484645","0"
"2485305","0"
"2485483","0"
"2486123","0"
"2486522","0"
"2487443","0"
"2487757","0"
"2487839","0"
"2487954","0"
"2488095","0"
"2488776","0"
"2489950","0"
"2490276","0"
"2490773","0"
"2491027","0"
"2491159","0"
"2492680","0"
"2494404","0"
"2494597","0"
"2495080","0"
"2496102","0"
"2496644","0"
"2497388","0"
"2497632","0"
"2497666","0"
"2497789","0"
"2498817","0"
"2498876","0"
"2499192","0"
"2499222","0"
"2499223","0"
"2499426","0"
"2500062","0"
"2500833","0"
"2501436","0"
"2501520","0"
"2501607","0"
"2502103","0"
"2502926","0"
"2503491","0"
"2504660","0"
"2504744","0"
"2504829","0"
"2505530","0"
"2505759","0"
"2505827","0"
"2506399","0"
"2507971","0"
"2508503","0"
"2509165","0"
"2509262","0"
"2509673","0"
"2511435","0"
"2512102","0"
"2512255","0"
"2513106","0"
"2514145","0"
"2514524","0"
"2514547","0"
"2514726","0"
"2514970","0"
"2515333","0"
"2515404","0"
"2515605","0"
"2515625","0"
"2517346","0"
"2517489","0"
"2519008","0"
"2520014","0"
"2521127","0"
"2521809","0"
"2522401","0"
"2523014","0"
"2523157","0"
"2524305","0"
"2524352","0"
"2524728","0"
"2525214","0"
"2525225","0"
"2526000","0"
"2526125","0"
"2526264","0"
"2526364","0"
"2526612","0"
"2527256","0"
"2527640","0"
"2527916","0"
"2528174","0"
"2528862","0"
"2529210","0"
"2529831","0"
"2530282","0"
"2532464","0"
"2533346","0"
"2533400","0"
"2533600","0"
"2534636","0"
"2535227","0"
"2535602","0"
"2535676","0"
"2536304","0"
"2536491","0"
"2536677","0"
"2537219","0"
"2537763","0"
"2537934","0"
"2538018","0"
"2538690","0"
"2539227","0"
"2539635","0"
"2539687","0"
"2540095","0"
"2540386","0"
"2540488","0"
"2542279","0"
"2542878","0"
"2543401","0"
"2543778","0"
"2544048","0"
"2544588","0"
"2546202","0"
"2547317","0"
"2547898","0"
"2548134","0"
"2548415","0"
"2548457","0"
"2548688","0"
"2549221","0"
"2549970","0"
"2550200","0"
"2551385","0"
"2552003","0"
"2552187","0"
"2553635","0"
"2553813","0"
"2554704","0"
"2555311","0"
"2555907","0"
"2556772","0"
"2559150","0"
"2559300","0"
"2560606","0"
"2560767","0"
"2561005","0"
"2561081","0"
"2561459","0"
"2562315","0"
"2562641","0"
"2562783","0"
"2563007","0"
"2563032","0"
"2564365","0"
"2564711","0"
"2565690","0"
"2565917","0"
"2566064","0"
"2566358","0"
"2566924","0"
"2568219","0"
"2568401","0"
"2568570","0"
"2568763","0"
"2569108","0"
"2569904","0"
"2570494","0"
"2571386","0"
"2571473","0"
"2571709","0"
"2571928","0"
"2572236","0"
"2572997","0"
"2573043","0"
"2573053","0"
"2573614","0"
"2573675","0"
"2573930","0"
"2574191","0"
"2574999","0"
"2576653","0"
"2576724","0"
"2577188","0"
"2577338","0"
"2577720","0"
"2578124","0"
"2579126","0"
"2579308","0"
"2579426","0"
"2581140","0"
"2581198","0"
"2581264","0"
"2581502","0"
"2581777","0"
"2582963","0"
"2583551","0"
"2583660","0"
"2583914","0"
"2584230","0"
"2585333","0"
"2585385","0"
"2585442","0"
"2586407","0"
"2586500","0"
"2586740","0"
"2586900","0"
"2587145","0"
"2587520","0"
"2587777","0"
"2588379","0"
"2588884","0"
"2588990","0"
"2589046","0"
"2589729","0"
"2589842","0"
"2590542","0"
"2590687","0"
"2591401","0"
"2591440","0"
"2593004","0"
"2593460","0"
"2594117","1"
"2595864","0"
"2595926","0"
"2596288","0"
"2596890","0"
"2596955","0"
"2598076","0"
"2598300","0"
"2598683","0"
"2599796","0"
"2599916","0"
"2600084","0"
"2600485","0"
"2600794","0"
"2601803","0"
"2601885","0"
"2602200","0"
"2602585","0"
"2604943","0"
"2605393","0"
"2606214","0"
"2608062","0"
"2608348","0"
"2608723","0"
"2608972","0"
"2609338","0"
"2610329","0"
"2611232","0"
"2611392","0"
"2611493","0"
"2611524","0"
"2612744","0"
"2612778","0"
"2612911","0"
"2612940","0"
"2616101","0"
"2616282","0"
"2619350","0"
"2620060","0"
"2620136","0"
"2622861","0"
"2623081","0"
"2625321","0"
"2625625","0"
"2626603","0"
"2628321","0"
"2629031","0"
"2629065","0"
"2629871","0"
"2629932","0"
"2630144","0"
"2633896","0"
"2634081","0"
"2634505","0"
"2634833","0"
"2634848","0"
"2635184","0"
"2635224","0"
"2637220","0"
"2637221","0"
"2637320","0"
"2637368","0"
"2637932","0"
"2638339","0"
"2638342","0"
"2638764","0"
"2638813","0"
"2638990","0"
"2640848","0"
"2641349","0"
"2642636","0"
"2643963","0"
"2644028","0"
"2644223","0"
"2644911","0"
"2645360","0"
"2645487","0"
"2645958","0"
"2646070","0"
"2646489","0"
"2647633","0"
"2647794","0"
"2648101","0"
"2648219","0"
"2648250","0"
"2648786","0"
"2649856","0"
"2650017","0"
"2650100","0"
"2650465","0"
"2650763","0"
"2651206","0"
"2652304","0"
"2652341","0"
"2653126","0"
"2653231","0"
"2653255","0"
"2653443","0"
"2654255","0"
"2654516","0"
"2655062","0"
"2655164","1"
"2655324","0"
"2655566","0"
"2656126","0"
"2656456","0"
"2657447","0"
"2657858","0"
"2658494","0"
"2658798","0"
"2658941","0"
"2659078","0"
"2659111","0"
"2659511","0"
"2659591","0"
"2660430","0"
"2660509","0"
"2661198","0"
"2661234","0"
"2661634","0"
"2661996","0"
"2662008","0"
"2662299","0"
"2662736","0"
"2662799","0"
"2663028","0"
"2663126","0"
"2664056","0"
"2664166","0"
"2664768","1"
"2664899","0"
"2665694","0"
"2666035","0"
"2666072","0"
"2666269","0"
"2666915","0"
"2668137","0"
"2668258","0"
"2668318","0"
"2668924","0"
"2670079","0"
"2670349","0"
"2670381","0"
"2670850","0"
"2671642","0"
"2672533","0"
"2673242","0"
"2673768","0"
"2673878","0"
"2674441","0"
"2674582","0"
"2674985","0"
"2675199","0"
"2675315","0"
"2675321","0"
"2675682","0"
"2675954","0"
"2676043","0"
"2676188","0"
"2676355","0"
"2676428","0"
"2676954","0"
"2677366","0"
"2677420","0"
"2678007","0"
"2678412","1"
"2678756","0"
"2679135","0"
"2679550","0"
"2679698","0"
"2680246","0"
"2680807","0"
"2681534","0"
"2682151","0"
"2682209","0"
"2682329","0"
"2682460","0"
"2682499","0"
"2683037","0"
"2683265","0"
"2683270","0"
"2683564","0"
"2683627","0"
"2683938","0"
"2684556","0"
"2684998","0"
"2685142","0"
"2685302","0"
"2686222","0"
"2686705","0"
"2687510","0"
"2687839","0"
"2687857","0"
"2688654","0"
"2688731","0"
"2689142","0"
"2689227","0"
"2689448","0"
"2689698","0"
"2690138","0"
"2690254","0"
"2690641","0"
"2690777","0"
"2691662","0"
"2693225","0"
"2693755","0"
"2693940","0"
"2695511","0"
"2695684","0"
"2696197","0"
"2696371","0"
"2698279","0"
"2698292","0"
"2699103","0"
"2699434","0"
"2699655","0"
"2699667","0"
"2699779","0"
"2700097","0"
"2700387","0"
"2700685","0"
"2701808","0"
"2702504","0"
"2703270","0"
"2703527","0"
"2703889","0"
"2704464","0"
"2704727","0"
"2704982","0"
"2705348","0"
"2705616","0"
"2706795","0"
"2707422","0"
"2708006","0"
"2708569","0"
"2708931","0"
"2709283","0"
"2709723","0"
"2710024","0"
"2710441","0"
"2710452","0"
"2710480","0"
"2710813","0"
"2712425","0"
"2712493","0"
"2712674","0"
"2712922","0"
"2713669","0"
"2714154","0"
"2716186","0"
"2716877","0"
"2717066","0"
"2717253","0"
"2717498","0"
"2718261","0"
"2719110","0"
"2719625","0"
"2720387","0"
"2720502","0"
"2720615","0"
"2720766","0"
"2721813","0"
"2721840","0"
"2722137","0"
"2722945","0"
"2723410","0"
"2723614","0"
"2724203","0"
"2725258","0"
"2725418","0"
"2725691","0"
"2725825","0"
"2726412","0"
"2726413","0"
"2726610","0"
"2727028","0"
"2727284","0"
"2728001","0"
"2728563","0"
"2729662","0"
"2730974","0"
"2731928","0"
"2732661","0"
"2732895","0"
"2733127","0"
"2733603","0"
"2735822","0"
"2735907","0"
"2736017","0"
"2736082","0"
"2738104","0"
"2738903","0"
"2739015","0"
"2739016","0"
"2739568","0"
"2739619","0"
"2740734","0"
"2740768","0"
"2741762","0"
"2742427","0"
"2742805","0"
"2744291","0"
"2745240","0"
"2745622","0"
"2746100","0"
"2746287","0"
"2746307","0"
"2746844","0"
"2747452","0"
"2747769","0"
"2747812","0"
"2747989","0"
"2748213","0"
"2748219","0"
"2748365","0"
"2748884","0"
"2749020","0"
"2749228","0"
"2749278","0"
"2749730","0"
"2749757","0"
"2750850","0"
"2750957","0"
"2751058","0"
"2751588","0"
"2751990","0"
"2752328","0"
"2752476","0"
"2752787","0"
"2753029","0"
"2753371","0"
"2755097","0"
"2755361","0"
"2755423","0"
"2755758","0"
"2755975","0"
"2756050","0"
"2756482","0"
"2756613","0"
"2757188","0"
"2757285","0"
"2757320","0"
"2758422","0"
"2758650","0"
"2759806","0"
"2759891","0"
"2760096","0"
"2760618","0"
"2760625","0"
"2760683","0"
"2761617","0"
"2762361","0"
"2762396","0"
"2762746","0"
"2762857","0"
"2762988","0"
"2763509","0"
"2764312","0"
"2764626","0"
"2764674","0"
"2766124","0"
"2768404","0"
"2769747","0"
"2769907","0"
"2770303","0"
"2770540","0"
"2770642","0"
"2770839","0"
"2772162","0"
"2772184","0"
"2773621","0"
"2773651","0"
"2773875","0"
"2774161","0"
"2774384","0"
"2774791","0"
"2775097","0"
"2775210","0"
"2775718","0"
"2776135","0"
"2776377","0"
"2776500","0"
"2777625","0"
"2777995","0"
"2778820","0"
"2779096","0"
"2780512","0"
"2780594","0"
"2781307","0"
"2782049","0"
"2782065","0"
"2782232","0"
"2782255","0"
"2782280","0"
"2783595","0"
"2784675","0"
"2786012","0"
"2786473","0"
"2786531","0"
"2786998","0"
"2787578","0"
"2787579","0"
"2787616","0"
"2787812","0"
"2787844","0"
"2788178","0"
"2788239","0"
"2788240","0"
"2788911","0"
"2789170","0"
"2789214","0"
"2790146","0"
"2790246","0"
"2790498","0"
"2790658","0"
"2790856","0"
"2791478","0"
"2792090","0"
"2792517","0"
"2792821","0"
"2793644","0"
"2793909","0"
"2794530","0"
"2794675","0"
"2795134","0"
"2795326","0"
"2795455","0"
"2795961","0"
"2796047","0"
"2796267","0"
"2797031","0"
"2798284","0"
"2798342","0"
"2798417","0"
"2798785","0"
"2798846","0"
"2798918","0"
"2799086","0"
"2799137","0"
"2800991","0"
"2801746","0"
"2801897","0"
"2802128","0"
"2802247","0"
"2802281","0"
"2803638","0"
"2803940","0"
"2804085","0"
"2805135","0"
"2806182","0"
"2806328","0"
"2806415","0"
"2806799","0"
"2806985","0"
"2807763","0"
"2807829","0"
"2808193","0"
"2808737","0"
"2810003","0"
"2810618","0"
"2812348","0"
"2812964","0"
"2814770","0"
"2814942","0"
"2814948","0"
"2815040","0"
"2815879","0"
"2815980","0"
"2816545","0"
"2817004","0"
"2817515","0"
"2817847","0"
"2818472","0"
"2818908","0"
"2819365","0"
"2819486","0"
"2820513","0"
"2821157","0"
"2821546","0"
"2822807","0"
"2823254","0"
"2823462","0"
"2824077","0"
"2824470","0"
"2824636","0"
"2824825","0"
"2824863","0"
"2826282","0"
"2826903","0"
"2827522","0"
"2828179","0"
"2828362","0"
"2829776","0"
"2829909","0"
"2829997","0"
"2830415","0"
"2830555","0"
"2831127","0"
"2831560","0"
"2831710","0"
"2831931","0"
"2834005","0"
"2834231","0"
"2834404","0"
"2835227","0"
"2836008","0"
"2836116","0"
"2836367","0"
"2837718","0"
"2838113","0"
"2839007","0"
"2839188","0"
"2839254","0"
"2839579","0"
"2839812","0"
"2840594","0"
"2840725","0"
"2841069","0"
"2841430","0"
"2842145","0"
"2843398","0"
"2843705","0"
"2843756","0"
"2844011","0"
"2844115","0"
"2844392","0"
"2844925","0"
"2845133","0"
"2845978","0"
"2846004","0"
"2846190","0"
"2846657","0"
"2846852","0"
"2847048","0"
"2847149","0"
"2847174","0"
"2847411","0"
"2847709","0"
"2847714","0"
"2847843","0"
"2848596","0"
"2849376","0"
"2849493","0"
"2849564","0"
"2850042","0"
"2850075","0"
"2850081","0"
"2850663","0"
"2850970","0"
"2851131","0"
"2851730","0"
"2851940","0"
"2852789","0"
"2853563","0"
"2853572","0"
"2853884","0"
"2853894","0"
"2854641","0"
"2854950","0"
"2855152","0"
"2856598","0"
"2857850","0"
"2858448","0"
"2858866","0"
"2859157","0"
"2859369","0"
"2859766","0"
"2859938","0"
"2860356","0"
"2861230","0"
"2861384","0"
"2861393","0"
"2861545","0"
"2862313","0"
"2863066","0"
"2863132","0"
"2863143","0"
"2863245","0"
"2863931","0"
"2863943","0"
"2864257","0"
"2864477","0"
"2865026","0"
"2865124","0"
"2865894","0"
"2866009","0"
"2866149","0"
"2866442","0"
"2866476","0"
"2866971","0"
"2867516","0"
"2867741","0"
"2868107","0"
"2868354","0"
"2868388","0"
"2868452","0"
"2868461","0"
"2869458","0"
"2871194","0"
"2871209","0"
"2872467","0"
"2872719","0"
"2873272","0"
"2873758","0"
"2873776","0"
"2874670","0"
"2875168","0"
"2875368","0"
"2875476","0"
"2876191","0"
"2876306","0"
"2876312","0"
"2876680","0"
"2877581","0"
"2878072","0"
"2878300","0"
"2878326","0"
"2878944","0"
"2879527","0"
"2879755","0"
"2880054","0"
"2880237","0"
"2880390","0"
"2881442","0"
"2881643","0"
"2881862","0"
"2882023","0"
"2882382","0"
"2882710","0"
"2882815","0"
"2882915","0"
"2883454","0"
"2883497","0"
"2885038","0"
"2885134","0"
"2886223","0"
"2886391","0"
"2886575","0"
"2886641","0"
"2886895","0"
"2887343","0"
"2887930","0"
"2888167","0"
"2888526","0"
"2889963","1"
"2890184","0"
"2890376","0"
"2890874","0"
"2891250","0"
"2892384","0"
"2892666","0"
"2893622","0"
"2894077","0"
"2894390","0"
"2894736","0"
"2894842","0"
"2895158","0"
"2895950","0"
"2896050","0"
"2896852","0"
"2897368","0"
"2898251","0"
"2898488","0"
"2899104","0"
"2899304","0"
"2899622","0"
"2899850","0"
"2900041","0"
"2900571","0"
"2901011","0"
"2902643","0"
"2902645","0"
"2902962","0"
"2904334","0"
"2904794","0"
"2904888","0"
"2904993","0"
"2906313","0"
"2906492","0"
"2906721","0"
"2907886","0"
"2908353","0"
"2909143","0"
"2909199","0"
"2909270","0"
"2909509","0"
"2909637","0"
"2909706","0"
"2909818","0"
"2910014","0"
"2911140","0"
"2911846","0"
"2912043","0"
"2912059","0"
"2912269","0"
"2913073","0"
"2913205","0"
"2913500","0"
"2914272","0"
"2914464","0"
"2914621","0"
"2914790","0"
"2914834","0"
"2915836","0"
"2915943","0"
"2917450","0"
"2917468","0"
"2917566","0"
"2917631","0"
"2917661","0"
"2918996","0"
"2919679","0"
"2919720","0"
"2920427","0"
"2921087","0"
"2921111","0"
"2921273","0"
"2921412","0"
"2922669","0"
"2922791","0"
"2923149","0"
"2923734","0"
"2923801","0"
"2924198","0"
"2925103","0"
"2925849","0"
"2926756","0"
"2926925","0"
"2927184","0"
"2927828","0"
"2928097","0"
"2928203","0"
"2928927","0"
"2929277","0"
"2929344","0"
"2929657","0"
"2929916","0"
"2930076","0"
"2930345","0"
"2930467","0"
"2930714","0"
"2931204","0"
"2932351","0"
"2933708","0"
"2934118","0"
"2934216","0"
"2935159","0"
"2935263","0"
"2935998","0"
"2936124","0"
"2936195","0"
"2936571","0"
"2937417","0"
"2937905","0"
"2937964","0"
"2938254","0"
"2938382","0"
"2938591","0"
"2938928","0"
"2939513","0"
"2939898","0"
"2940037","0"
"2940408","0"
"2940802","0"
"2941493","0"
"2941828","0"
"2942586","0"
"2942827","0"
"2943347","0"
"2943361","0"
"2944169","0"
"2944856","0"
"2944943","0"
"2945358","0"
"2946604","0"
"2946789","0"
"2947110","0"
"2947450","0"
"2947796","0"
"2948054","0"
"2948183","0"
"2948502","0"
"2948782","0"
"2949767","0"
"2950274","0"
"2950604","0"
"2950772","0"
"2951117","0"
"2952152","0"
"2952225","0"
"2952575","0"
"2953434","0"
"2953817","0"
"2953826","0"
"2954116","0"
"2954377","0"
"2954786","0"
"2955405","0"
"2955771","0"
"2955922","0"
"2957255","0"
"2957679","0"
"2958843","0"
"2958886","0"
"2961091","0"
"2961217","0"
"2961361","0"
"2961621","0"
"2961683","0"
"2961742","0"
"2961922","0"
"2962644","0"
"2963195","0"
"2963748","0"
"2963781","0"
"2964296","0"
"2964408","0"
"2964615","0"
"2965548","0"
"2966519","0"
"2966963","0"
"2967205","0"
"2968732","0"
"2968744","0"
"2968746","0"
"2968942","0"
"2969208","0"
"2969902","0"
"2970401","0"
"2970839","0"
"2971033","0"
"2971963","0"
"2972176","0"
"2972957","0"
"2973725","0"
"2974965","0"
"2975990","0"
"2975992","0"
"2976142","0"
"2976598","0"
"2976859","0"
"2977335","0"
"2977534","0"
"2977539","0"
"2977592","0"
"2977634","0"
"2979353","0"
"2980022","0"
"2980262","0"
"2981544","0"
"2981775","0"
"2982349","0"
"2984003","0"
"2984328","0"
"2984768","0"
"2985189","0"
"2985494","0"
"2985802","0"
"2985869","0"
"2986119","0"
"2986243","0"
"2986270","0"
"2986418","0"
"2986739","0"
"2988512","0"
"2988679","0"
"2988952","0"
"2989612","0"
"2990934","0"
"2991868","0"
"2992632","0"
"2993964","0"
"2994090","0"
"2994980","0"
"2994995","0"
"2995070","0"
"2995190","0"
"2995661","0"
"2996795","0"
"2997014","0"
"2997205","0"
"2998498","0"
"2998745","0"
"2998840","0"
"2999390","0"
"2999697","0"
"3000538","0"
"3000631","0"
"3000701","0"
"3001135","0"
"3001288","0"
"3001632","0"
"3002006","0"
"3002535","0"
"3002680","0"
"3004073","0"
"3004698","0"
"3004960","0"
"3005097","0"
"3005110","0"
"3005286","0"
"3005796","0"
"3005900","0"
"3006051","0"
"3006434","0"
"3006618","0"
"3006840","0"
"3007134","0"
"3007284","0"
"3008555","0"
"3008638","0"
"3008779","0"
"3009236","0"
"3009396","0"
"3009900","0"
"3009980","0"
"3010059","0"
"3010476","0"
"3011573","0"
"3012492","0"
"3012609","0"
"3012845","0"
"3012913","0"
"3013175","0"
"3013205","0"
"3014121","0"
"3014299","0"
"3014441","0"
"3015671","0"
"3016003","0"
"3016269","0"
"3016308","0"
"3017256","0"
"3017672","0"
"3017824","0"
"3017867","0"
"3017914","0"
"3018081","0"
"3018570","0"
"3018989","0"
"3019021","0"
"3019563","0"
"3019968","0"
"3020110","0"
"3020282","0"
"3020361","0"
"3020486","0"
"3020508","0"
"3020581","0"
"3020840","0"
"3021480","0"
"3021742","0"
"3022484","0"
"3023412","0"
"3023833","0"
"3024083","0"
"3024136","0"
"3024306","0"
"3024322","0"
"3024425","0"
"3024789","0"
"3024944","0"
"3024969","0"
"3025141","0"
"3025277","0"
"3026643","0"
"3026953","0"
"3027142","0"
"3027250","0"
"3027312","0"
"3027540","0"
"3028206","0"
"3029069","0"
"3029387","0"
"3030023","0"
"3030072","0"
"3030247","0"
"3030538","0"
"3030744","0"
"3030812","0"
"3031085","0"
"3031437","0"
"3032272","0"
"3032613","0"
"3033156","0"
"3033614","0"
"3033716","0"
"3033755","0"
"3033805","0"
"3034237","0"
"3037485","0"
"3037546","0"
"3037943","0"
"3037989","0"
"3038119","0"
"3038167","0"
"3039212","0"
"3039280","0"
"3039314","0"
"3039415","0"
"3039567","0"
"3040075","0"
"3040115","0"
"3040555","0"
"3041742","0"
"3043243","0"
"3043384","0"
"3043475","0"
"3044206","0"
"3044982","0"
"3045040","0"
"3045483","0"
"3046053","0"
"3046094","0"
"3046284","0"
"3046359","1"
"3046400","0"
"3046615","0"
"3047066","0"
"3047189","0"
"3047471","0"
"3047668","0"
"3048449","0"
"3048540","0"
"3049228","0"
"3049469","0"
"3049700","0"
"3049974","0"
"3050341","0"
"3050713","0"
"3052490","0"
"3052611","0"
"3052799","0"
"3052854","0"
"3052880","0"
"3052889","0"
"3053009","0"
"3053402","0"
"3053602","0"
"3053943","0"
"3054066","0"
"3054140","0"
"3054355","0"
"3054738","1"
"3055036","0"
"3055660","0"
"3057602","0"
"3057679","0"
"3057794","0"
"3057803","0"
"3058390","0"
"3058944","0"
"3059057","0"
"3059192","0"
"3059643","0"
"3059946","0"
"3060577","0"
"3061894","0"
"3061945","0"
"3062086","0"
"3062610","0"
"3062781","0"
"3063105","0"
"3063295","0"
"3063374","0"
"3064074","0"
"3064263","0"
"3064680","0"
"3065039","0"
"3065225","0"
"3065459","0"
"3065933","0"
"3066072","0"
"3067128","0"
"3067716","0"
"3068219","0"
"3068584","0"
"3068592","0"
"3068595","0"
"3069189","0"
"3069213","0"
"3069237","0"
"3070201","0"
"3070731","0"
"3071090","0"
"3072711","0"
"3073221","0"
"3073530","0"
"3073549","0"
"3073938","0"
"3074838","0"
"3074965","0"
"3075063","0"
"3075194","0"
"3075404","0"
"3075910","0"
"3077646","0"
"3078214","0"
"3078342","0"
"3078353","0"
"3078791","0"
"3080013","0"
"3080501","0"
"3081322","0"
"3081676","0"
"3081794","0"
"3083087","0"
"3084089","0"
"3086443","0"
"3086616","0"
"3086661","0"
"3086666","0"
"3086872","0"
"3086943","0"
"3087823","0"
"3088010","0"
"3088023","0"
"3088473","0"
"3088720","0"
"3089552","0"
"3089739","0"
"3090331","0"
"3090534","0"
"3090597","0"
"3091247","0"
"3092187","0"
"3093213","0"
"3093537","0"
"3093703","0"
"3094246","0"
"3094332","0"
"3094415","0"
"3094832","0"
"3095298","0"
"3095550","0"
"3095691","0"
"3096547","0"
"3096621","0"
"3096635","0"
"3096661","0"
"3096691","0"
"3096792","0"
"3096876","0"
"3096934","0"
"3097039","0"
"3097458","0"
"3098597","0"
"3098701","0"
"3098973","0"
"3099620","0"
"3099930","0"
"3100279","0"
"3101214","0"
"3101706","0"
"3101828","0"
"3102382","0"
"3102607","0"
"3102778","0"
"3102800","0"
"3102916","0"
"3102984","0"
"3103299","0"
"3104163","0"
"3105413","0"
"3106075","0"
"3106353","0"
"3106814","0"
"3107019","0"
"3107213","0"
"3107654","0"
"3109341","0"
"3109414","0"
"3109667","0"
"3109724","0"
"3110582","0"
"3111139","0"
"3111142","0"
"3111316","0"
"3111777","0"
"3111778","0"
"3111885","0"
"3112238","0"
"3112690","0"
"3113244","0"
"3113425","0"
"3113486","0"
"3113675","0"
"3114454","0"
"3114814","0"
"3115428","0"
"3115847","0"
"3116666","0"
"3116717","0"
"3117047","0"
"3117748","0"
"3118126","0"
"3118430","0"
"3118483","0"
"3118530","0"
"3118955","0"
"3119195","0"
"3119570","0"
"3119636","0"
"3119784","0"
"3120693","0"
"3120853","0"
"3120968","0"
"3121209","0"
"3121490","0"
"3121952","0"
"3122078","0"
"3123092","0"
"3123235","0"
"3123480","0"
"3124142","0"
"3125051","0"
"3125457","0"
"3125769","0"
"3126246","0"
"3127091","0"
"3127191","0"
"3127370","0"
"3127595","0"
"3127621","0"
"3127905","0"
"3128002","0"
"3128705","0"
"3129589","0"
"3129931","0"
"3130783","0"
"3131712","0"
"3131986","0"
"3132258","0"
"3132809","0"
"3133257","0"
"3133382","0"
"3135449","0"
"3137007","0"
"3137570","0"
"3137580","0"
"3139087","0"
"3139235","0"
"3139789","0"
"3139972","0"
"3140395","0"
"3141482","0"
"3141957","0"
"3142131","0"
"3142363","1"
"3142582","0"
"3142767","0"
"3143083","0"
"3143441","0"
"3144432","0"
"3144759","0"
"3145276","0"
"3145385","0"
"3146029","0"
"3146683","0"
"3146992","0"
"3147061","0"
"3147251","0"
"3147850","0"
"3148033","0"
"3148332","0"
"3148395","0"
"3148408","0"
"3148603","0"
"3149123","0"
"3149704","0"
"3150809","0"
"3151398","0"
"3151411","0"
"3151847","0"
"3152058","0"
"3152475","0"
"3153499","0"
"3153825","0"
"3154342","0"
"3154721","0"
"3154915","0"
"3155503","0"
"3155723","0"
"3155998","0"
"3157404","0"
"3159248","0"
"3159296","0"
"3159470","0"
"3159652","0"
"3160038","0"
"3160352","0"
"3160569","0"
"3160925","0"
"3161170","0"
"3161313","0"
"3161793","0"
"3161987","0"
"3162358","0"
"3162734","0"
"3162805","0"
"3163345","0"
"3163748","0"
"3164478","0"
"3165012","0"
"3165542","0"
"3165843","0"
"3166476","0"
"3166759","0"
"3167068","0"
"3167573","0"
"3168599","0"
"3168662","0"
"3168809","0"
"3169640","0"
"3170496","0"
"3170656","0"
"3171549","0"
"3172098","0"
"3172536","0"
"3173241","0"
"3174177","0"
"3174503","0"
"3174982","0"
"3175269","0"
"3175646","0"
"3176044","0"
"3176332","0"
"3176810","0"
"3178040","0"
"3178876","0"
"3179246","0"
"3179421","0"
"3179971","0"
"3180541","0"
"3180818","0"
"3180869","0"
"3180994","0"
"3181375","0"
"3181742","0"
"3181752","0"
"3181784","0"
"3182145","0"
"3183922","0"
"3184484","0"
"3185269","0"
"3185470","0"
"3185730","0"
"3185800","0"
"3185906","0"
"3186873","0"
"3187337","0"
"3188274","0"
"3188713","0"
"3188857","0"
"3189731","0"
"3189975","0"
"3191376","0"
"3192147","0"
"3192429","0"
"3193397","0"
"3194175","0"
"3194530","0"
"3194928","0"
"3195038","0"
"3195274","0"
"3195372","0"
"3195521","0"
"3196140","0"
"3196398","0"
"3196631","0"
"3196774","0"
"3197518","0"
"3197820","0"
"3197925","0"
"3198790","0"
"3199288","0"
"3200043","0"
"3200737","0"
"3200766","0"
"3200878","0"
"3201118","0"
"3202057","0"
"3203206","0"
"3203438","0"
"3204166","0"
"3204678","0"
"3204890","0"
"3205127","0"
"3205440","0"
"3206175","0"
"3206373","0"
"3208033","0"
"3208044","0"
"3208179","0"
"3208420","0"
"3208690","0"
"3208766","0"
"3209107","0"
"3209114","0"
"3209522","0"
"3210134","0"
"3210196","0"
"3210299","0"
"3210449","0"
"3211419","0"
"3212141","0"
"3212150","0"
"3212263","0"
"3212324","0"
"3212791","0"
"3214014","0"
"3214391","0"
"3214508","0"
"3215112","0"
"3215671","0"
"3215791","0"
"3215968","0"
"3217253","0"
"3217292","0"
"3217855","0"
"3217885","0"
"3217926","0"
"3218443","0"
"3219194","0"
"3219660","0"
"3219876","0"
"3220156","0"
"3220416","0"
"3220544","0"
"3220883","0"
"3221118","0"
"3221328","0"
"3221793","0"
"3222098","0"
"3222420","0"
"3222692","0"
"3223415","0"
"3223971","0"
"3223995","0"
"3224013","0"
"3224258","0"
"3224431","0"
"3225531","0"
"3226626","0"
"3227734","0"
"3228118","0"
"3229223","0"
"3229646","0"
"3231149","0"
"3231258","0"
"3231260","0"
"3231523","0"
"3231915","0"
"3232459","0"
"3233355","0"
"3234331","0"
"3234527","0"
"3235367","0"
"3235442","0"
"3235623","0"
"3236703","0"
"3237259","0"
"3237478","0"
